name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
omi UMa A b,Confirmed,4.1,,,4.1,,,,,,1630.0,35.0,35.0,3.9,,,,,,,,,,2012,2019-12-12,,,,2453400.0,170.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,omi UMa b,,omi UMa A,127.5667,60.7181,3.35,,,,,56.3,2.1,2.1,-0.09,0.02,0.02,3.09,0.07,0.07,14.1,1.0,1.0,G4II-III,,,,5242.0,10.0,10.0,,,omi UMa
pi Men b,Confirmed,12.6,2.0,2.0,9.82,0.24,0.24,,,,2088.33,0.34,0.34,3.308,0.039,0.039,0.645,0.001,0.001,49.9,4.5,4.5,0.179039,2001,2022-11-17,331.15,0.24,0.24,2456306.5,7.7,7.7,,,,,,,,,,,,,,,,,,,192.99,0.38,0.38,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,"HD 39091 b, HIP 26394 b",,pi Men,84.2912083366,-80.4691111224,5.67,,,,,18.37,0.02,0.02,0.08,0.03,0.03,1.094,0.039,0.039,1.1,0.023,0.023,G0V,2.98,1.4,1.4,6037.0,45.0,45.0,,,HD 39091
pi Men d,Confirmed,0.0421,0.00425,0.00425,0.0421,0.00425,0.00425,,,,124.64,0.52,0.52,,,,0.22,0.08,0.08,,,,,2022,2022-03-03,323.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,1.68,0.17,0.17,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,pi Men,84.2912083366,-80.4691111224,5.67,,,,,18.37,0.02,0.02,0.08,0.03,0.03,1.094,0.039,0.039,1.1,0.023,0.023,G0V,2.98,1.4,1.4,6037.0,45.0,45.0,,,HD 39091
PPL 15 b,Confirmed,60.0,3.0,3.0,,,,,,,5.825,0.3,0.3,0.02,,,0.42,0.05,0.05,50.0,5.0,5.0,,1999,2021-06-05,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,Li,PPL 15,57.020833335,23.658333353,20.0,,,,,142.0,10.0,10.0,,,,0.07,0.003,0.003,,,,M6.5,,,,,,,,,
Pr 0201 b,Confirmed,0.54,0.039,0.039,0.54,0.039,0.039,,,,4.4264,0.007,0.007,,,,,,,,,,,2012,2016-03-31,,,,2455992.861,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,Pr 0201,130.4333,20.2269,10.33,,,,,170.0,,,0.187,0.038,0.038,1.234,0.034,0.034,1.167,0.121,0.121,F7,0.578,0.049,0.049,6174.0,50.0,50.0,,,
Pr 0211 b,Confirmed,1.88,0.02,0.02,1.88,0.02,0.02,,,,2.14609,2e-05,2e-05,0.03184,0.00015,0.00015,0.017,0.01,0.01,,,,,2012,2016-03-31,329.0,35.0,35.0,2456678.6,0.2,0.2,,,,,,,,,,,,,,,,,,,309.4,2.5,2.5,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Pr 0211,130.545833337,19.276944458,12.15,,,,,170.0,,,,,,0.935,0.013,0.013,0.827,0.012,0.012,G9,0.79,0.03,0.03,,,,,,
Pr 0211 c,Confirmed,7.95,0.25,0.25,7.95,0.25,0.25,,,,5300.0,1800.0,1800.0,5.8,1.4,1.4,0.7,0.1,0.1,,,,,2016,2016-03-30,103.0,6.0,6.0,2456709.0,16.0,16.0,,,,,,,,,,,,,,,,,,,135.0,4.0,4.0,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Pr 0211,130.545833337,19.276944458,12.15,,,,,170.0,,,,,,0.935,0.013,0.013,0.827,0.012,0.012,G9,0.79,0.03,0.03,,,,,,
Proxima Centauri b,Confirmed,0.00337,0.00019,0.00019,0.00337,0.00019,0.00019,,,,11.1881,0.006,0.006,0.04856,0.003,0.003,0.02,0.02,0.02,,,,,2016,2022-07-29,290.0,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.17,0.17,216.0,99.0,99.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,"alpha Cen C b, GL 551 C b, HIP 70890 b",,Proxima Centauri,217.428938029,-62.679444468,11.13,,,,,1.295,,,,,,0.12,0.015,0.015,0.141,0.021,0.021,M5.5V,,,,3050.0,100.0,100.0,,,"alpha Cen C, GL 551, HIP 70890"
Proxima Centauri d,Confirmed,0.00082,0.000267,0.000267,0.00082,0.000267,0.000267,,,,5.167,0.091,0.091,0.02885,0.00022,0.00022,0.04,1.7,1.7,,,,,2020,2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.2,0.2,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Proxima Centauri,217.428938029,-62.679444468,11.13,,,,,1.295,,,,,,0.12,0.015,0.015,0.141,0.021,0.021,M5.5V,,,,3050.0,100.0,100.0,,,"alpha Cen C, GL 551, HIP 70890"
PSR J1311-3430 b,Confirmed,12.0,0.6,0.6,,,,,,,0.065115,,,,,,,,,,,,,2012,2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,PSR J1311-3430,197.950000016,-34.50972224,,,,,,3010.0,150.0,150.0,,,,,,,,,,Pulsar,,,,,,,,,
QZ Lib b,Confirmed,32.0,,,,,,1.0,,,0.0644,0.0002,0.0002,,,,,,,30.0,12.0,12.0,,2018,2023-07-23,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,10000.0,10000.0,,,,1700.0,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,,QZ Lib,234.066666672,-8.652222237,,,,,,187.2,12.0,12.0,,,,0.8,,,0.01,,,WD,,,,10500.0,1500.0,1500.0,,,
rho CrB b,Confirmed,1.04,,,1.093,0.023,0.023,,,,39.8438,0.0027,0.0027,0.2245,0.0024,0.0024,0.038,0.0025,0.0025,0.4,0.0,0.0,0.012622,1997,2023-07-13,269.6,3.4,3.4,2455498.7,39.0,39.0,2455479.62,0.29,0.29,,,,,,,,,,,,,,,,67.28,0.19,0.19,614.0,9.0,9.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,HD 143761 b,,rho CrB,240.2625,33.3141667,5.4,,,,,17.43,0.22,0.22,-0.24,0.08,0.08,0.99,0.05,0.05,1.284,0.082,0.082,G0V or G2V,9.0,1.7,1.7,5822.0,70.0,70.0,,,HD 143761
rho Crb c,Confirmed,0.0887,0.0047,0.0047,0.0887,0.0047,0.0047,,,,102.19,,,0.4206,0.0045,0.0045,0.096,0.064,0.064,,,,,2016,2023-07-13,9.7,31.0,31.0,2455629.3,14.0,14.0,,,,,,,,,,,,,,,,,,,4.0,0.18,0.18,448.0,7.0,7.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,HD 143761 c,,rho CrB,240.2625,33.3141667,5.4,,,,,17.43,0.22,0.22,-0.24,0.08,0.08,0.99,0.05,0.05,1.284,0.082,0.082,G0V or G2V,9.0,1.7,1.7,5822.0,70.0,70.0,,,HD 143761
rho Crb d,Confirmed,0.068,0.0079,0.0079,0.068,0.0079,0.0079,,,,282.2,3.7,3.7,0.827,0.011,0.011,0.0,,,,,,,2023,2023-06-13,,,,2455583.0,31.0,31.0,,,,,,,,,,,,,,,,,,,2.2,0.14,0.14,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,rho CrB,240.2625,33.3141667,5.4,,,,,17.43,0.22,0.22,-0.24,0.08,0.08,0.99,0.05,0.05,1.284,0.082,0.082,G0V or G2V,9.0,1.7,1.7,5822.0,70.0,70.0,,,HD 143761
rho Crb e,Confirmed,0.01192,0.0017,0.0017,0.01192,0.0017,0.0017,,,,12.949,0.014,0.014,0.1061,0.0011,0.0011,0.126,0.078,0.078,,,,,2023,2023-06-13,359.0,57.0,57.0,2455496.2,5.0,5.0,,,,,,,,,,,,,,,,,,,1.14,0.015,0.015,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,rho CrB,240.2625,33.3141667,5.4,,,,,17.43,0.22,0.22,-0.24,0.08,0.08,0.99,0.05,0.05,1.284,0.082,0.082,G0V or G2V,9.0,1.7,1.7,5822.0,70.0,70.0,,,HD 143761
Ross 128 b,Confirmed,0.0044,0.00066,0.00066,0.0044,0.00066,0.00066,,,,9.8658,0.007,0.007,0.0496,0.0017,0.0017,0.116,0.097,0.097,,,,,2017,2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,1.39,0.18,0.18,256.0,45.0,45.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Ross 128,176.933333348,0.804444464,11.15,,,,,3.3806,0.0064,0.0064,-0.02,0.08,0.08,0.168,0.017,0.017,0.1967,0.0077,0.0077,M4,5.0,,,3192.0,60.0,60.0,,,
Ross 508 b,Confirmed,0.01249,0.0019,0.0019,0.01249,0.0019,0.0019,,,,10.77,0.02,0.02,0.053,0.0005,0.0005,0.35,0.16,0.16,,,,,2022,2022-05-26,330.0,30.0,30.0,2459370.34,1.5,1.5,,,,,,,,,,,,,,,,,,,3.9,0.6,0.6,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Ross 508,230.962500017,17.465833355,13.0,,,,,11.2183,0.0035,0.0035,-0.2,0.2,0.2,0.177,0.0045,0.0045,0.211,0.006,0.006,M4.92,,,,3071.0,34.0,34.0,,,
Sand 178 b,Confirmed,10.4,5.03,5.03,10.4,5.03,5.03,,,,123.93,0.74,0.74,,,,0.41,0.14,0.14,,,,,2021,2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,804.0,506.0,506.0,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,Sand 178,194.5925000074,26.5044722358,14.0,,,,,58.76,0.06,0.06,,,,,,,,,,M3,,,,,,,,,
SDSS J105754 b,Confirmed,56.0,,,,,,,,,0.0628,,,0.003,,,,,,83.3,0.6,0.6,,2023,2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,,2100.0,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,SDSS J105754,164.475000018,27.829722249,20.0,,,,,343.8,40.0,40.0,,,,0.83,0.03,0.03,,,,,,,,11500.0,400.0,400.0,,,
sig Per b,Confirmed,6.5,1.0,1.0,6.5,1.0,1.0,,,,579.8,2.4,2.4,1.8,0.1,0.1,0.3,0.1,0.1,,,,,2014,2014-05-12,83.5,14.2,14.2,2453022.6,20.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,sig Per,52.645833345,47.995277807,4.36,,,,,108.3,3.0,3.0,-0.22,0.23,0.23,2.25,0.5,0.5,28.0,,,K3III,,,,4367.0,100.0,100.0,,,
TAP 26 b,Confirmed,1.73,0.27,0.27,1.73,0.27,0.27,,,,10.91,0.11,0.11,0.0975,0.0032,0.0032,,,,,,,,2017,2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,154.0,22.0,22.0,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TAP 26,64.716666684,17.388055567,12.4,,,,,,,,,,,1.04,0.1,0.1,1.36,0.17,0.17,K7,0.017,,,,,,,,
tau Boo A b,Confirmed,5.84,0.55,0.55,4.13,0.2,0.2,1.06,,,3.31249,3.12595e-05,3.12595e-05,0.046,,,0.0787,0.0246,0.0246,45.0,4.0,4.0,0.002949,1996,2023-08-07,218.4,25.0,25.0,2450529.2,,,,,,,,,,,,,,,,,,2450234.59,0.2,0.2,469.59,14.86,14.86,,,,,,,,,,Published in a refereed paper,Radial Velocity,,Theoretical,tau Bo&ouml; b,"CO, H2O",tau Bo&ouml; A,206.8208333,17.4561111,4.5,,,,,15.6,0.05,0.05,0.28,,,1.3,,,1.331,0.027,0.027,F7 V,2.52,,,6309.0,,,,,tau Bo&ouml;
tau Cet e,Confirmed,0.0124,0.002,0.002,0.0124,0.002,0.002,,,,162.87,0.46,0.46,0.538,0.006,0.006,0.18,0.14,0.14,,,,,2012,2017-08-15,22.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,0.55,0.09,0.09,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,HD 10700 e,,tau Cet,26.0167,-15.9375,3.5,,,,,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,G8.5 V,5.8,,,5344.0,50.0,50.0,Imaging,,
tau Cet f,Confirmed,0.0124,0.00431,0.00431,0.0124,0.00431,0.00431,,,,636.13,47.69,47.69,1.334,0.044,0.044,0.16,0.16,0.16,,,,,2012,2017-08-15,120.0,70.5,70.5,,,,,,,,,,,,,,,,,,,,,,0.35,0.12,0.12,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,HD 10700 f,,tau Cet,26.0167,-15.9375,3.5,,,,,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,G8.5 V,5.8,,,5344.0,50.0,50.0,Imaging,,
tau Cet g,Confirmed,0.00551,0.0013,0.0013,0.00551,0.0013,0.0013,,,,20.0,0.01,0.01,0.133,0.002,0.002,0.06,0.06,0.06,,,,,2017,2021-03-30,35.341,84.8,84.8,,,,,,,,,,,,,,,,,,,,,,0.49,0.11,0.11,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,tau Cet,26.0167,-15.9375,3.5,,,,,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,G8.5 V,5.8,,,5344.0,50.0,50.0,Imaging,,
tau Cet h,Confirmed,0.00576,0.00082,0.00082,0.00576,0.00082,0.00082,,,,49.41,0.1,0.1,0.243,0.003,0.003,0.23,0.15,0.15,,,,,2017,2017-08-15,7.4,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,0.39,0.06,0.06,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,tau Cet,26.0167,-15.9375,3.5,,,,,3.65,0.002,0.002,-0.55,0.05,0.05,0.783,0.012,0.012,0.793,0.004,0.004,G8.5 V,5.8,,,5344.0,50.0,50.0,Imaging,,
tau Gem b,Confirmed,20.6,,,20.6,,,,,,305.5,0.1,0.1,1.17,,,0.031,0.009,0.009,,,,,2004,2015-08-21,137.4,0.3,0.3,2453270.7,14.8,14.8,,,,,,,,,,,,,,,,,,,350.5,3.4,3.4,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,tau Gem,107.7833333,30.2452778,4.4,,,,,98.4,2.5,2.5,0.14,0.1,0.1,2.3,0.3,0.3,26.8,0.7,0.7,K2III,1.22,0.76,0.76,4388.0,25.0,25.0,,,
Teegarden's b,Confirmed,0.0033,0.00041,0.00041,0.0033,0.00041,0.00041,,,,4.91,0.0014,0.0014,0.0252,0.0009,0.0009,0.0,0.0,0.0,,,,,2019,2019-06-18,77.0,79.0,79.0,2458052.3,1.1,1.1,,,,,,,,,,,,,,,,,,,2.02,0.2,0.2,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,GAT 1370 b,,Teegarden's,43.254166667,16.881388918,,,,,,3.831,0.004,0.004,-0.19,0.16,0.16,0.089,0.009,0.009,0.107,0.004,0.004,M7.0V,8.0,,,,,,,,GAT 1370
Teegarden's c,Confirmed,0.00349,0.0005,0.0005,0.00349,0.0005,0.0005,,,,11.409,0.009,0.009,0.0443,0.0015,0.0015,0.0,0.0,0.0,,,,,2019,2019-06-18,286.0,74.0,74.0,245853.2,2.3,2.3,,,,,,,,,,,,,,,,,,,1.61,0.19,0.19,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,GAT 1370 c,,Teegarden's,43.254166667,16.881388918,,,,,,3.831,0.004,0.004,-0.19,0.16,0.16,0.089,0.009,0.009,0.107,0.004,0.004,M7.0V,8.0,,,,,,,,GAT 1370
TOI-1052 c,Confirmed,34.3,3.7,3.7,34.3,3.7,3.7,,,,35.806,0.38,0.38,0.2263,0.0024,0.0024,0.237,0.08,0.08,,,,,2023,2023-07-21,315.0,30.0,30.0,2459425.13,1.64,1.64,,,,,,,,,,,,,,,,,,,6.11,0.7,0.7,719.0,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,HD 212729 c,,TOI-1052,337.510239,-75.6466,9.5,,,,,128.7,0.2,0.2,0.14,0.013,0.013,1.204,0.025,0.025,1.264,0.033,0.033,,2.3,1.0,1.0,6146.0,62.0,62.0,,,HD 212729
TOI-1062 c,Confirmed,9.35,1.23,1.23,9.35,1.23,1.23,,,,,,,,,,0.137,0.066,0.066,,,,,2021,2021-05-06,151.0,64.0,64.0,,,,,,,,,,,,,,,,,,,2459087.58,1.64,1.64,3.87,0.53,0.53,859.0,9.0,9.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1062,38.120833343,-78.023611117,10.25,,,,,82.2,0.2,0.2,0.14,0.04,0.04,0.94,0.02,0.02,0.84,0.09,0.09,,2.5,0.3,0.3,5328.0,56.0,56.0,,,
TOI-1227 b,Confirmed,,,,,,,0.854,0.052,0.052,27.36397,0.00011,0.00011,0.0886,0.0057,0.0057,,,,88.571,0.093,0.093,,2021,2021-10-20,,,,,,,,,,2458617.4621,0.0016,0.0016,,,,,,,0.849,0.015,0.015,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,,Primary Transit,,,TOI-1227,186.767344,-72.451852,15.0,,,,,100.96,0.2,0.2,,,,0.17,0.015,0.015,0.56,0.03,0.03,M4.5V,0.011,0.002,0.002,3072.0,74.0,74.0,,,
TOI-1272 c,Confirmed,0.084,0.0098,0.0098,0.084,0.0098,0.0098,,,,8.689,0.008,0.008,0.0783,0.0014,0.0014,0.35,0.35,0.35,,,,,2022,2022-08-31,280.0,57.0,57.0,2458885.34,0.48,0.48,,,,,,,,,,,,,,,,0.35,,,9.4,1.0,1.0,697.0,23.0,23.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1272,199.1966,49.86104,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOI-1288 c,Confirmed,0.2665,0.022,0.022,0.2665,0.022,0.022,,,,443.0,13.0,13.0,,,,0.13,0.09,0.09,,,,,,2022-12-01,63.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,7.6,0.6,0.6,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1288,313.16666668,65.608888908,10.4,,,,,114.7,0.7,0.7,0.07,0.09,0.09,0.89,0.02,0.02,1.01,0.015,0.015,,,,,5225.0,27.0,27.0,,,TIC 365733349
TOI-1338 c,Confirmed,0.2051,0.0371,0.0371,0.2051,0.0371,0.0371,,,,215.5,3.3,3.3,0.794,0.016,0.016,0.16,0.15,0.15,,,,,2023,2023-02-05,219.0,49.0,49.0,2459208.7,29.1,29.1,,,,,,,,,,,,,,,,,,,5.6,1.0,1.0,,,,,,,,,,Submitted to a professional journal,Radial Velocity,Radial Velocity,,BEBOP-1 c,,TOI-1338,92.133333344,-59.541111128,11.5,,,,,399.0,,,-0.4,0.1,0.1,,,,3.1,0.38,0.38,,,,,5723.0,110.0,110.0,,,
TOI-1416 c,Confirmed,0.068,0.0088,0.0088,0.068,0.0088,0.0088,,,,29.5306,,,0.1734,0.003,0.003,0.0,,,88.7,88.7,88.7,,2023,2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,5.2,0.65,0.65,510.0,20.0,20.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1416,216.925000014,41.953333355,,,,,,55.044,0.038,0.038,0.08,0.05,0.05,0.798,0.044,0.044,0.793,0.028,0.028,G9V,,,,4884.0,70.0,70.0,,,
TOI-1422 c,Confirmed,0.0349,0.0082,0.0082,0.0349,0.0082,0.0082,,,,29.29,0.2,0.2,0.185,0.006,0.006,0.14,0.1,0.1,,,,,2022,2022-07-08,99.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,2.36,0.4,0.4,881.0,13.0,13.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1422,354.240817,39.639275,,,,,,154.56,0.03,0.03,-0.09,0.07,0.07,0.981,0.065,0.065,1.019,0.0014,0.0014,G2V,5.1,3.1,3.1,5840.0,62.0,62.0,,,
TOI-1444 c,Confirmed,11.8,2.9,2.9,11.8,2.9,2.9,,,,16.086,0.024,0.024,,,,0.0,,,,,,,2021,2021-05-20,,,,,,,2577713.0,2.0,2.0,,,,,,,,,,,,,,,,3.12,0.76,0.76,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1444,305.475000018,70.943611138,11.0,,,,,125.0,2.0,2.0,0.13,0.06,0.06,0.934,0.038,0.038,0.907,0.016,0.016,,,,,5430.0,90.0,90.0,,,
TOI-1634 c,Confirmed,,,,,,,,,,103.0,4.5,4.5,,,,0.0,,,,,,,2022,2023-07-13,,,,2458905.0,4.5,4.5,,,,,,,,,,,,,,,,,,,3.51,0.7,0.7,,,,,,,,,,Published in a refereed paper,Radial Velocity,,,,,TOI-1634,56.391666678,37.112222234,13.2,,,,,35.274,0.053,0.053,0.23,0.08,0.08,0.502,0.014,0.014,0.45,0.013,0.013,M2,,,,3550.0,69.0,69.0,,,
TOI-1669 c,Confirmed,0.602,0.078,0.078,0.602,0.078,0.078,,,,501.0,16.0,16.0,,,,,,,,,,,2022,2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1669,45.954166683,83.587777793,10.3,,,,,111.75,0.8,0.8,,,,,,,,,,G5,,,,,,,,,
TOI-1694 c,Confirmed,0.929,0.037,0.037,0.929,0.037,0.037,,,,393.2,4.3,4.3,,,,,,,,,,,2022,2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1694,97.75,66.360555571,11.5,,,,,124.2,0.1,0.1,,,,,,,,,,,,,,,,,,,
TOI-1736 c,Confirmed,8.26,0.39,0.39,8.26,0.39,0.39,,,,571.3,0.5,0.5,,,,0.369,0.002,0.002,,,,,2023,2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,10.0,10.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-1736,43.433333348,69.101388892,9.0,,,,,88.9482,0.32,0.32,,,,1.0,0.12,0.12,1.408,0.075,0.075,,,,,5656.0,110.0,110.0,,,
TOI-199 c,Confirmed,0.28,0.02,0.02,0.28,0.02,0.02,,,,273.7,0.26,0.26,0.8,0.003,0.003,0.096,0.009,0.009,,,,,2023,2023-09-27,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,9.1,0.5,0.5,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-199,80.104166675,-59.895555583,10.7,,,,,101.7,,,0.22,0.03,0.03,0.936,0.009,0.009,0.82,0.03,0.03,G9V,0.8,0.6,0.6,5255.0,12.0,12.0,,,
TOI-220 b,Confirmed,0.0428,0.0038,0.0038,,,,0.2694,0.0152,0.0152,10.695264,8.7e-05,8.7e-05,0.0892,0.001,0.001,0.029,0.021,0.021,87.86,0.14,0.14,,2021,2021-05-06,159.0,150.0,150.0,,,,,,,2458335.9021,0.0014,0.0014,,,,,,,0.832,0.026,0.026,,,,4.47,0.36,0.36,806.0,25.0,25.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Primary Transit,,,TOI-220,91.800000004,-61.996944475,10.4,,,,,89.0,4.0,4.0,-0.217,0.044,0.044,0.825,0.028,0.028,0.858,0.032,0.032,,10.1,1.4,1.4,5298.0,65.0,65.0,,,
TOI-4010 e,Confirmed,2.177,0.208,0.208,2.177,0.208,0.208,,,,762.0,90.0,90.0,1.57,0.13,0.13,0.26,0.04,0.04,,,,,2023,2023-06-13,140.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,54.7,3.6,3.6,174.0,6.0,6.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-4010,20.216666684,66.072222228,12.3,,,,,176.5,0.5,0.5,0.315,0.08,0.08,0.88,0.03,0.03,0.83,0.01,0.01,,,,,5104.0,50.0,50.0,,,
TOI-431 c,Confirmed,2.84,0.34,0.34,2.83,0.34,0.34,,,,4.8494,0.0002,0.0002,0.052,0.001,0.001,0.0,,,86.4,86.4,86.4,,2021,2021-08-06,,,,2458625.9,0.1,0.1,,,,,,,,,,,,,,,,,,,1.23,0.14,0.14,867.0,20.0,20.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,HIP 26013 c,,TOI-431,83.270833335,-26.723888909,9.12,,,,,32.61,0.01,0.01,0.2,0.05,0.05,0.78,0.07,0.07,0.731,0.022,0.022,,,,,4850.0,75.0,75.0,,,HIP 26013
TOI-4481 c,Confirmed,0.0182,0.0009,0.0009,0.0182,0.0009,0.0009,,,,6.65064,0.00025,0.00025,0.0523,0.001,0.001,,,,,,,,2023,2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,3.55,0.17,0.17,480.0,5.0,5.0,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,GJ 806 c,,TOI-4481,311.266666668,44.499166689,,,,,,12.0641,0.0024,0.0024,-0.28,0.07,0.07,0.413,0.011,0.011,0.4144,0.038,0.038,M1.5V,4.5,3.7,3.7,3600.0,16.0,16.0,,,GJ 806
TOI-500 c,Confirmed,0.0146,0.0016,0.0016,0.0146,0.0016,0.0016,,,,6.6299,0.0051,0.0051,,,,0.111,0.076,0.076,,,,,2022,2022-04-29,352.4,76.2,76.2,,,,,,,,,,,,,,,,,,,,,,1.95,0.2,0.2,,,,,,,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,,TOI-500,106.5718,-47.6993,,,,,,47.4,,,,,,0.88,0.25,0.25,0.75,0.06,0.06,,,,,4621.0,50.0,50.0,,,"HIP 34269, GJ 9224"
